Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Kod stacji,DsOsieczow21,DsWrocWybCon,KpNaklWawrzy,KpZielBoryTu,LbLubSliwins,LdLodzLegion,LuZielKrotka,MpKrakBujaka,MzWarAKrzywo,OpOpoleOsAKr,PdBialPPiech,PkRzeszRejta,PmGdaLeczkow,SkKielTargow,SlKatoKossut,WmOlsPuszkin,WmPuszczaBor,WpPoznSzyman,ZpSzczAndrze
Wskaźnik,BaA(PM10),BaA(PM10),BaA(PM10),BaA(PM10),BaA(PM10),BaA(PM10),BaA(PM10),BaA(PM10),BaA(PM10),BaA(PM10),BaA(PM10),BaA(PM10),BaA(PM10),BaA(PM10),BaA(PM10),BaA(PM10),BaA(PM10),BaA(PM10),BaA(PM10)
Czas uśredniania,24g,24g,24g,24g,24g,24g,24g,24g,24g,24g,24g,24g,24g,24g,24g,24g,24g,24g,24g
Jednostka,ng/m3,ng/m3,ng/m3,ng/m3,ng/m3,ng/m3,ng/m3,ng/m3,ng/m3,ng/m3,ng/m3,ng/m3,ng/m3,ng/m3,ng/m3,ng/m3,ng/m3,ng/m3,ng/m3
Kod stanowiska,DsOsieczow21-BaA(PM10)-24g,DsWrocWybCon-BaA(PM10)-24g,KpNaklWawrzy-BaA(PM10)-24g,KpZielBoryTu-BaA(PM10)-24g,LbLubSliwins-BaA(PM10)-24g,LdLodzLegion-BaA(PM10)-24g,LuZielKrotka-BaA(PM10)-24g,MpKrakBujaka-BaA(PM10)-24g,MzWarAKrzywo-BaA(PM10)-24g,OpOpoleOsAKr-BaA(PM10)-24g,PdBialPPiech-BaA(PM10)-24g,PkRzeszRejta-BaA(PM10)-24g,PmGdaLeczkow-BaA(PM10)-24g,SkKielTargow-BaA(PM10)-24g,SlKatoKossut-BaA(PM10)-24g,WmOlsPuszkin-BaA(PM10)-24g,WmPuszczaBor-BaA(PM10)-24g,WpPoznSzyman-BaA(PM10)-24g,ZpSzczAndrze-BaA(PM10)-24g
01/01/23 12:00,0.12,,2.89,0.42,2.0299999999999998,2.67,,2.99,1.1599999999999999,1.27,,0.7,0.55000000000000004,,2.59,0.59,,,0.39
01/02/23 12:00,0.63,0.83,2.63,0.49,1.57,1.73,0.78,3.23,1.02,1.49,,,0.81,2.79,4.04,0.79,0.8,1.86,0.49
01/03/23 12:00,0.63,0.83,2.63,0.49,1.57,1.73,0.78,3.23,1.02,1.49,,,0.81,2.79,4.04,0.79,0.8,1.86,0.49
01/04/23 12:00,0.63,0.83,2.63,0.49,1.57,1.73,0.78,3.23,1.02,1.49,,,0.81,2.79,4.04,0.79,0.8,1.86,0.49
01/05/23 12:00,0.63,0.83,2.63,0.49,1.57,1.73,0.78,3.23,1.02,1.49,,,0.81,2.79,4.04,0.79,0.8,1.86,0.49
01/06/23 12:00,0.63,0.83,2.63,0.49,1.57,1.73,0.78,3.23,1.02,1.49,,,0.81,2.79,4.04,0.79,0.8,1.86,0.49
01/07/23 12:00,0.63,0.83,2.63,0.49,1.57,1.73,0.78,3.23,1.02,1.49,,,0.81,2.79,4.04,0.79,0.8,1.86,0.49
01/08/23 12:00,0.63,0.83,2.63,0.49,1.57,1.73,0.78,3.23,1.02,1.49,,,0.81,2.79,4.04,0.79,0.8,1.86,0.49
01/09/23 12:00,0.24,0.54,4.0999999999999996,0.59,0.12,1.65,0.83,2.44,0.2,0.94,0.05,,0.72,2.2000000000000002,3.42,0.83,0.46,1.62,0.72
01/10/23 12:00,0.24,0.54,4.0999999999999996,0.59,0.12,1.65,0.83,2.44,0.2,0.94,0.05,,0.72,2.2000000000000002,3.42,0.83,0.46,1.62,0.72
01/11/23 12:00,0.24,0.54,4.0999999999999996,0.59,0.12,1.65,0.83,2.44,0.2,0.94,0.05,0.81,0.72,2.2000000000000002,3.42,0.83,0.46,1.62,0.72
01/12/23 12:00,0.24,0.54,4.0999999999999996,0.59,0.12,1.65,0.83,2.44,0.2,0.94,0.05,0.81,0.72,2.2000000000000002,3.42,0.83,0.46,1.62,0.72
01/13/23 12:00,0.24,0.54,4.0999999999999996,0.59,0.12,1.65,0.83,2.44,0.2,0.94,0.05,0.81,0.72,2.2000000000000002,,0.83,0.46,1.62,0.72
01/14/23 12:00,0.24,0.54,4.0999999999999996,0.59,0.12,1.65,0.83,2.44,0.2,0.94,0.05,0.81,0.72,2.2000000000000002,3.42,0.83,0.46,1.62,0.72
01/15/23 12:00,0.24,0.54,4.0999999999999996,0.59,0.12,1.65,0.83,2.44,0.2,0.94,0.05,0.81,0.72,2.2000000000000002,,0.83,0.46,1.62,0.72
01/16/23 12:00,0.82,2.41,5.4,0.56999999999999995,2.21,2.42,1.53,3.33,1.26,3.15,0.16,2.36,1.24,2.76,6.53,0.62,0.54,2.4900000000000002,0.2
01/17/23 12:00,0.82,2.41,5.4,0.56999999999999995,2.21,2.42,1.53,3.33,1.26,3.15,0.16,2.36,1.24,2.76,6.53,0.62,0.54,2.4900000000000002,0.2
01/18/23 12:00,0.82,2.41,5.4,0.56999999999999995,2.21,2.42,1.53,3.33,1.26,3.15,0.16,2.36,1.24,2.76,6.53,0.62,0.54,2.4900000000000002,0.2
01/19/23 12:00,0.82,2.41,5.4,0.56999999999999995,2.21,2.42,1.53,3.33,1.26,3.15,0.16,2.36,1.24,2.76,6.53,0.62,0.54,2.4900000000000002,0.2
01/20/23 12:00,0.82,2.41,5.4,0.56999999999999995,2.21,2.42,1.53,3.33,1.26,3.15,0.16,2.36,1.24,2.76,6.53,0.62,0.54,2.4900000000000002,0.2
01/21/23 12:00,0.82,2.41,5.4,0.56999999999999995,2.21,2.42,1.53,3.33,1.26,3.15,0.16,2.36,1.24,2.76,6.53,0.62,0.54,2.4900000000000002,0.2
01/22/23 12:00,0.82,2.41,5.4,0.56999999999999995,2.21,2.42,1.53,3.33,1.26,3.15,0.16,2.36,1.24,2.76,6.53,0.62,0.54,2.4900000000000002,0.2
01/23/23 12:00,0.66,1.5,3.76,0.45,2.21,2.4500000000000002,1.1200000000000001,2.81,1.19,1.79,2.09,3.27,0.92,2.29,3.73,0.87,1.58,1.1299999999999999,0.15
01/24/23 12:00,0.66,1.5,3.76,0.45,2.21,2.4500000000000002,1.1200000000000001,2.81,1.19,1.79,2.09,3.27,0.92,2.29,3.73,0.87,1.58,1.1299999999999999,0.15
01/25/23 12:00,0.66,1.5,3.76,0.45,2.21,2.4500000000000002,1.1200000000000001,2.81,1.19,1.79,2.09,3.27,0.92,2.29,3.73,0.87,1.58,1.1299999999999999,0.15
01/26/23 12:00,0.66,1.5,3.76,0.45,2.21,2.4500000000000002,1.1200000000000001,2.81,1.19,1.79,2.09,3.27,0.92,2.29,3.73,0.87,1.58,1.1299999999999999,0.15
01/27/23 12:00,0.66,1.5,3.76,,2.21,2.4500000000000002,1.1200000000000001,2.81,1.19,1.79,2.09,3.27,0.92,2.29,3.73,0.87,1.58,1.1299999999999999,0.15
01/28/23 12:00,0.66,1.5,3.76,,2.21,2.4500000000000002,1.1200000000000001,2.81,1.19,1.79,2.09,3.27,0.92,2.29,3.73,0.87,1.58,1.1299999999999999,0.15
01/29/23 12:00,0.66,1.5,3.76,,2.21,2.4500000000000002,1.1200000000000001,2.81,1.19,1.79,2.09,3.27,0.92,2.29,3.73,0.87,1.58,1.1299999999999999,0.15
01/30/23 12:00,0.31,0.5,5.0199999999999996,,0.62,3.43,1.64,1.7,0.3,0.6,1.44,1.05,0.87,1.19,2.02,0.33,0.38,0.91,0.73
01/31/23 12:00,0.31,0.5,5.0199999999999996,0.9,0.62,3.43,1.64,1.7,0.3,0.6,1.44,1.05,0.87,1.19,2.02,0.33,0.38,0.91,0.73
02/01/23 12:00,0.31,0.5,5.0199999999999996,0.9,0.62,3.43,1.64,1.7,0.3,0.6,1.44,1.05,0.87,1.19,2.02,0.33,0.38,0.91,0.73
02/02/23 12:00,0.31,0.5,5.0199999999999996,0.9,0.62,3.43,1.64,1.7,0.3,0.6,1.44,1.05,0.87,1.19,2.02,0.33,0.38,0.91,0.73
02/03/23 12:00,0.31,0.5,5.0199999999999996,0.9,0.62,3.43,1.64,1.7,0.3,0.6,1.44,1.05,0.87,1.19,2.02,0.33,0.38,0.91,0.73
02/04/23 12:00,0.31,0.5,5.0199999999999996,0.9,0.62,3.43,1.64,1.7,0.3,0.6,1.44,1.05,0.87,1.19,2.02,0.33,0.38,0.91,0.73
02/05/23 12:00,0.31,0.5,5.0199999999999996,0.9,0.62,3.43,1.64,1.7,0.3,0.6,1.44,1.05,0.87,1.19,2.02,0.33,0.38,0.91,0.73
02/06/23 12:00,1.58,2.0499999999999998,14.16,1.82,2.76,8.2200000000000006,1.71,9.67,3.66,3.98,1.26,8.49,1.31,9.23,6.95,0.82,1.1399999999999999,2.0299999999999998,1.47
02/07/23 12:00,1.58,2.0499999999999998,14.16,1.82,2.76,8.2200000000000006,1.71,9.67,3.66,3.98,1.26,8.49,1.31,9.23,6.95,0.82,1.1399999999999999,2.0299999999999998,1.47
02/08/23 12:00,1.58,2.0499999999999998,14.16,1.82,2.76,8.2200000000000006,1.71,9.67,3.66,3.98,1.26,8.49,1.31,9.23,6.95,0.82,1.1399999999999999,2.0299999999999998,1.47
02/09/23 12:00,1.58,2.0499999999999998,14.16,1.82,2.76,8.2200000000000006,1.71,9.67,3.66,3.98,1.26,8.49,1.31,9.23,6.95,0.82,1.1399999999999999,2.0299999999999998,1.47
02/10/23 12:00,1.58,2.0499999999999998,14.16,1.82,2.76,8.2200000000000006,1.71,9.67,3.66,3.98,1.26,8.49,1.31,9.23,6.95,0.82,1.1399999999999999,2.0299999999999998,1.47
02/11/23 12:00,1.58,2.0499999999999998,14.16,1.82,2.76,8.2200000000000006,1.71,9.67,3.66,3.98,1.26,8.49,1.31,9.23,6.95,0.82,1.1399999999999999,2.0299999999999998,1.47
02/12/23 12:00,1.58,2.0499999999999998,14.16,1.82,2.76,8.2200000000000006,1.71,9.67,3.66,3.98,1.26,8.49,1.31,9.23,6.95,0.82,1.1399999999999999,2.0299999999999998,1.47
02/13/23 12:00,0.43,0.89,5.44,0.44,1.48,3.34,0.64,2.73,1.23,0.92,0.2,1.68,0.41,6.43,3.16,0.41,0.8,1.41,1.1299999999999999
02/14/23 12:00,0.43,0.89,5.44,0.44,1.48,3.34,0.64,2.73,,0.92,0.2,1.68,0.41,6.43,3.16,0.41,0.8,1.41,1.1299999999999999
02/15/23 12:00,0.43,0.89,5.44,0.44,1.48,3.34,0.64,2.73,1.23,0.92,0.2,1.68,0.41,6.43,3.16,0.41,0.8,1.41,1.1299999999999999
02/16/23 12:00,0.43,0.89,5.44,0.44,1.48,3.34,0.64,2.73,1.23,0.92,,1.68,0.41,6.43,3.16,0.41,0.8,1.41,1.1299999999999999
02/17/23 12:00,0.43,0.89,5.44,0.44,1.48,3.34,0.64,2.73,1.23,0.92,0.2,1.68,0.41,6.43,3.16,0.41,0.8,1.41,1.1299999999999999
02/18/23 12:00,0.43,0.89,5.44,0.44,1.48,3.34,0.64,2.73,1.23,0.92,0.2,1.68,0.41,6.43,3.16,0.41,0.8,1.41,1.1299999999999999
02/19/23 12:00,0.43,0.89,5.44,0.44,1.48,3.34,0.64,2.73,1.23,0.92,0.2,1.68,0.41,6.43,3.16,0.41,0.8,1.41,1.1299999999999999
02/20/23 12:00,0.21,0.56000000000000005,7.15,0.25,0.81,2.88,1.24,1.1299999999999999,0.27,0.91,1.61,0.83,0.41,1.72,3.42,0.3,0.55000000000000004,2.19,0.27
02/21/23 12:00,0.21,0.56000000000000005,7.15,0.25,0.81,2.88,1.24,1.1299999999999999,0.27,0.91,,0.83,0.41,1.72,3.42,0.3,0.55000000000000004,2.19,0.27
02/22/23 12:00,0.21,0.56000000000000005,7.15,0.25,0.81,2.88,1.24,1.1299999999999999,0.27,0.91,1.61,0.83,0.41,1.72,3.42,0.3,0.55000000000000004,2.19,0.27
02/23/23 12:00,0.21,0.56000000000000005,7.15,0.25,0.81,2.88,1.24,1.1299999999999999,0.27,0.91,,0.83,0.41,1.72,3.42,0.3,0.55000000000000004,2.19,0.27
02/24/23 12:00,0.21,0.56000000000000005,7.15,0.25,0.81,2.88,1.24,1.1299999999999999,0.27,0.91,,0.83,0.41,1.72,3.42,0.3,0.55000000000000004,2.19,0.27
02/25/23 12:00,0.21,0.56000000000000005,7.15,0.25,0.81,2.88,1.24,1.1299999999999999,0.27,0.91,1.61,0.83,0.41,1.72,3.42,0.3,0.55000000000000004,2.19,0.27
02/26/23 12:00,0.21,0.56000000000000005,7.15,0.25,0.81,2.88,1.24,1.1299999999999999,0.27,0.91,1.61,0.83,0.41,1.72,3.42,0.3,0.55000000000000004,2.19,0.27
02/27/23 12:00,0.59,2.15,2.37,0.25,3.69,2.04,1.96,3.36,2.77,2.92,2.5099999999999998,6.81,,6.84,6.95,0.69,0.41,2.0699999999999998,1.25
02/28/23 12:00,0.59,2.15,2.37,0.25,3.69,2.04,1.96,3.36,2.77,2.92,2.5099999999999998,6.81,,6.84,6.95,0.69,0.41,2.0699999999999998,1.25
03/01/23 12:00,0.59,2.15,2.37,0.25,3.69,2.04,1.96,3.36,2.77,2.92,2.5099999999999998,6.81,,6.84,6.95,0.69,0.41,2.0699999999999998,1.25
03/02/23 12:00,0.59,2.15,2.37,0.25,3.69,2.04,1.96,3.36,2.77,2.92,2.5099999999999998,6.81,,6.84,6.95,0.69,0.41,2.0699999999999998,1.25
03/03/23 12:00,0.59,2.15,2.37,0.25,3.69,2.04,1.96,3.36,2.77,2.92,2.5099999999999998,6.81,,6.84,6.95,0.69,0.41,2.0699999999999998,1.25
03/04/23 12:00,0.59,2.15,2.37,0.25,3.69,2.04,1.96,3.36,2.77,2.92,2.5099999999999998,6.81,,6.84,6.95,0.69,0.41,2.0699999999999998,1.25
03/05/23 12:00,0.59,2.15,2.37,0.25,3.69,2.04,1.96,3.36,2.77,2.92,2.5099999999999998,6.81,,6.84,6.95,0.69,0.41,2.0699999999999998,1.25
03/06/23 12:00,0.28999999999999998,0.57999999999999996,3.81,0.24,0.9,1.22,0.72,0.83,1.3,0.99,1.3,0.79,,2.16,1.66,0.84,0.69,1.19,0.66
03/07/23 12:00,0.28999999999999998,0.57999999999999996,3.81,0.24,0.9,1.22,0.72,0.83,1.3,0.99,1.3,0.79,1.47,2.16,1.66,0.84,0.69,1.19,0.66
03/08/23 12:00,0.28999999999999998,0.57999999999999996,3.81,0.24,0.9,1.22,0.72,0.83,1.3,0.99,1.3,0.79,1.47,2.16,1.66,0.84,0.69,1.19,0.66
03/09/23 12:00,0.28999999999999998,0.57999999999999996,3.81,0.24,0.9,1.22,0.72,0.83,1.3,0.99,1.3,0.79,1.47,2.16,1.66,0.84,0.69,1.19,0.66
03/10/23 12:00,0.28999999999999998,0.57999999999999996,3.81,0.24,0.9,1.22,0.72,0.83,1.3,0.99,1.3,0.79,1.47,2.16,1.66,0.84,0.69,1.19,0.66
03/11/23 12:00,0.28999999999999998,0.57999999999999996,3.81,0.24,0.9,1.22,0.72,0.83,1.3,0.99,1.3,0.79,1.47,2.16,1.66,0.84,0.69,1.19,0.66
03/12/23 12:00,0.28999999999999998,0.57999999999999996,3.81,0.24,0.9,1.22,0.72,0.83,1.3,0.99,1.3,0.79,1.47,2.16,1.66,0.84,,1.19,0.66
03/13/23 12:00,0.89,0.59,2.92,0.38,2.58,1.24,0.74,1.96,0.51,1.94,0.24,3.07,1.46,4.45,2.75,0.8,,1.24,0.55000000000000004
03/14/23 12:00,0.89,0.59,2.92,0.38,2.58,1.24,0.74,1.96,0.51,1.94,0.24,3.07,1.46,4.45,2.75,0.8,0.6,1.24,0.55000000000000004
03/15/23 12:00,0.89,0.59,2.92,0.38,2.58,1.24,0.74,1.96,0.51,1.94,0.24,3.07,1.46,4.45,2.75,0.8,0.6,1.24,0.55000000000000004
03/16/23 12:00,0.89,0.59,2.92,0.38,2.58,1.24,0.74,1.96,0.51,1.94,0.24,3.07,1.46,4.45,2.75,0.8,0.6,1.24,0.55000000000000004
03/17/23 12:00,0.89,0.59,2.92,0.38,2.58,1.24,0.74,1.96,0.51,1.94,0.24,3.07,1.46,4.45,2.75,0.8,0.6,1.24,0.55000000000000004
03/18/23 12:00,0.89,0.59,2.92,0.38,2.58,1.24,0.74,1.96,0.51,1.94,0.24,3.07,1.46,4.45,2.75,0.8,0.6,1.24,0.55000000000000004
03/19/23 12:00,0.89,0.59,2.92,0.38,2.58,1.24,0.74,1.96,0.51,1.94,0.24,3.07,1.46,4.45,2.75,0.8,0.6,1.24,0.55000000000000004
03/20/23 12:00,0.17,0.28999999999999998,1.65,0.12,1.58,,0.24,1.04,0.44,0.91,0.57999999999999996,1.0900000000000001,0.39,2.74,1.19,0.26,0.4,0.6,0.17
03/21/23 12:00,0.17,0.28999999999999998,1.65,0.12,1.58,,0.24,1.04,0.44,0.91,0.57999999999999996,1.0900000000000001,0.39,2.74,1.19,0.26,0.4,0.6,0.17
03/22/23 12:00,0.17,0.28999999999999998,1.65,0.12,1.58,,0.24,1.04,0.44,0.91,0.57999999999999996,1.0900000000000001,0.39,2.74,1.19,0.26,0.4,0.6,0.17
03/23/23 12:00,0.17,0.28999999999999998,1.65,0.12,1.58,,0.24,1.04,0.44,0.91,0.57999999999999996,1.0900000000000001,0.39,2.74,1.19,0.26,0.4,0.6,0.17
03/24/23 12:00,0.17,0.28999999999999998,1.65,0.12,1.58,,0.24,1.04,0.44,0.91,0.57999999999999996,1.0900000000000001,0.39,2.74,1.19,0.26,0.4,0.6,0.17
03/25/23 12:00,0.17,0.28999999999999998,1.65,0.12,1.58,,0.24,1.04,0.44,0.91,0.57999999999999996,1.0900000000000001,0.39,2.74,1.19,0.26,0.4,0.6,0.17
03/26/23 12:00,0.17,0.28999999999999998,1.65,0.12,1.58,,0.24,1.04,0.44,0.91,0.57999999999999996,1.0900000000000001,0.39,2.74,1.19,0.26,0.4,0.6,0.17
03/27/23 12:00,0.53,0.36,1.19,0.16,0.41,,0.36,0.82,0.32,0.7,1.1499999999999999,0.6,0.39,1.41,1.4,0.43,0.14000000000000001,0.51,0.4
03/28/23 12:00,0.53,0.36,1.19,0.16,0.41,,0.36,0.82,0.32,0.7,1.1499999999999999,0.6,0.39,1.41,1.4,0.43,0.14000000000000001,0.51,0.4
03/29/23 12:00,0.53,0.36,1.19,0.16,0.41,,0.36,0.82,0.32,0.7,,0.6,0.39,1.41,1.4,0.43,0.14000000000000001,0.51,0.4
03/30/23 12:00,0.53,0.36,1.19,0.16,0.41,,0.36,0.82,0.32,0.7,1.1499999999999999,0.6,0.39,1.41,1.4,0.43,0.14000000000000001,0.51,0.4
03/31/23 12:00,0.53,0.36,1.19,0.16,0.41,,0.36,0.82,0.32,0.7,,0.6,0.39,1.41,1.4,0.43,0.14000000000000001,0.51,0.4
04/01/23 12:00,0.53,0.36,1.19,0.16,0.41,,0.36,0.82,0.32,0.7,1.1499999999999999,0.6,0.39,1.41,1.4,0.43,0.14000000000000001,0.51,0.4
04/02/23 12:00,0.53,0.36,1.19,0.16,0.41,,0.36,0.82,0.32,0.7,1.1499999999999999,0.6,0.39,1.41,1.4,0.43,0.14000000000000001,0.51,0.4
04/03/23 12:00,1.84,1.1599999999999999,1.46,0.12,0.6,0.67,0.65,1.49,0.55000000000000004,1.49,0.99,1.59,0.32,2.95,3.16,0.16,0.03,0.5,0.55000000000000004
04/04/23 12:00,1.84,1.1599999999999999,1.46,0.12,0.6,0.67,0.65,1.49,0.55000000000000004,1.49,0.99,1.59,0.32,2.95,3.16,0.16,0.03,0.5,0.55000000000000004
04/05/23 12:00,1.84,1.1599999999999999,1.46,0.12,0.6,0.67,0.65,1.49,0.55000000000000004,1.49,0.99,1.59,0.32,2.95,3.16,0.16,0.03,0.5,0.55000000000000004
04/06/23 12:00,1.84,1.1599999999999999,1.46,0.12,0.6,0.67,0.65,1.49,0.55000000000000004,1.49,0.99,1.59,0.32,2.95,3.16,0.16,0.03,0.5,0.55000000000000004
04/07/23 12:00,1.84,1.1599999999999999,1.46,0.12,0.6,0.67,0.65,1.49,0.55000000000000004,1.49,0.99,1.59,0.32,2.95,3.16,0.16,0.03,0.5,0.55000000000000004
04/08/23 12:00,1.84,1.1599999999999999,1.46,0.12,0.6,0.67,0.65,1.49,0.55000000000000004,1.49,0.99,1.59,0.32,2.95,3.16,0.16,0.03,0.5,0.55000000000000004
04/09/23 12:00,1.84,1.1599999999999999,1.46,0.12,0.6,0.67,0.65,1.49,0.55000000000000004,1.49,0.99,1.59,0.32,2.95,3.16,0.16,0.03,0.5,0.55000000000000004
04/10/23 12:00,0.55000000000000004,0.76,0.98,0.1,0.51,0.56000000000000005,0.41,1.1200000000000001,0.34,1.06,0.22,0.7,0.25,1.89,1.35,0.17,0.03,0.34,0.28000000000000003
04/11/23 12:00,0.55000000000000004,0.76,0.98,0.1,0.51,0.56000000000000005,0.41,1.1200000000000001,0.34,1.06,0.22,0.7,0.25,1.89,1.35,0.17,0.03,0.34,0.28000000000000003
04/12/23 12:00,0.55000000000000004,0.76,0.98,0.1,0.51,0.56000000000000005,0.41,1.1200000000000001,0.34,1.06,0.22,0.7,0.25,1.89,1.35,0.17,0.03,0.34,0.28000000000000003
04/13/23 12:00,0.55000000000000004,0.76,0.98,0.1,0.51,0.56000000000000005,0.41,1.1200000000000001,0.34,1.06,0.22,0.7,0.25,1.89,1.35,0.17,0.03,0.34,0.28000000000000003
04/14/23 12:00,0.55000000000000004,0.76,0.98,0.1,0.51,0.56000000000000005,0.41,1.1200000000000001,0.34,1.06,0.22,0.7,0.25,1.89,1.35,0.17,0.03,0.34,0.28000000000000003
04/15/23 12:00,0.55000000000000004,0.76,0.98,0.1,0.51,0.56000000000000005,0.41,1.1200000000000001,0.34,1.06,0.22,0.7,0.25,1.89,1.35,0.17,0.03,0.34,0.28000000000000003
04/16/23 12:00,0.55000000000000004,0.76,0.98,0.1,0.51,0.56000000000000005,0.41,1.1200000000000001,0.34,1.06,0.22,0.7,0.25,1.89,1.35,0.17,0.03,0.34,0.28000000000000003
04/17/23 12:00,0.37,0.44,0.54,0.1,0.28000000000000003,0.44,0.27,0.67,0.16,0.84,0.28000000000000003,0.4,0.2,0.71,0.98,0.05,0.02,0.21,0.27
04/18/23 12:00,0.37,0.44,0.54,0.1,0.28000000000000003,0.44,0.27,0.67,0.16,0.84,0.28000000000000003,0.4,0.2,0.71,0.98,0.05,0.02,0.21,0.27
